"Id","MSSubClass","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","LotShape.IR1","LotShape.Reg","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.Inside","Neighborhood.CollgCr","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.NAmes","Neighborhood.NridgHt","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.Somerst","Condition1.Feedr","Condition1.Norm","BldgType.1Fam","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1Story","HouseStyle.2Story","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle.Gable","RoofStyle.Hip","Exterior1st.HdBoard","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior2nd.HdBoard","Exterior2nd.MetalSd","Exterior2nd.Plywood","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Gd","ExterQual.TA","ExterCond.Gd","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","BsmtQual.Ex","BsmtQual.Gd","BsmtQual.TA","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.Unf","BsmtUnfSF","TotalBsmtSF","HeatingQC.Ex","HeatingQC.Gd","HeatingQC.TA","CentralAir.N","CentralAir.Y","Electrical.FuseA","Electrical.SBrkr","X2ndFlrSF","GrLivArea","BsmtFullBath.0","BsmtFullBath.1","FullBath","HalfBath","BedroomAbvGr","KitchenQual.Ex","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Typ","Fireplaces","FireplaceQu.Gd","FireplaceQu.NONE","FireplaceQu.TA","GarageType.Attchd","GarageType.BuiltIn","GarageType.Detchd","GarageType.NONE","GarageFinish.Fin","GarageFinish.NONE","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageQual.NONE","GarageQual.TA","GarageCond.NONE","GarageCond.TA","PavedDrive.N","PavedDrive.Y","WoodDeckSF","MoSold","YrSold","SaleType.New","SaleType.WD","SaleCondition.Abnorml","SaleCondition.Normal","SaleCondition.Partial","SalePrice"
1142,60,1,0,4385.85831253316,10304,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,7,1976,1976,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,44,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,381,1,399,780,1,0,0,0,1,0,1,780,1868,0,1,2,1,4,0,1,0,9,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,448,10,2009,0,1,0,1,0,197500
1143,60,1,0,77,9965,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8,5,2006,2007,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,340,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1150,1,316,1466,1,0,0,0,1,0,1,1362,2828,0,1,3,0,4,0,1,0,11,1,1,0,0,1,0,1,0,0,0,0,1,0,3,0,1,0,1,0,1,125,4,2007,1,0,0,0,1,424870
1144,20,1,0,3653.34158454121,9000,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,5,3,1959,1959,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,288,1,718,1006,0,0,1,0,1,0,1,0,1006,1,0,1,0,3,0,0,1,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,7,2008,0,1,0,1,0,80000
1145,190,1,0,60,12180,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4,4,1941,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,348,1,324,672,0,0,0,1,0,1,0,252,924,0,1,1,0,2,0,0,0,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,7,2010,0,1,0,1,0,80000
1146,50,0,1,52,6240,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,6,1928,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1042,1042,1,0,0,0,1,0,1,534,1576,1,0,1,0,3,0,0,1,8,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,8,2006,0,1,0,0,0,149000
1147,20,1,0,4626.14267313546,11200,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,5,1985,1985,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,85,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1258,1,40,1298,0,0,1,0,1,0,1,0,1298,0,1,2,0,3,0,1,0,5,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,165,5,2006,0,1,0,1,0,180000
1148,70,1,0,75,12000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,7,1941,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,275,1,429,704,1,0,0,0,1,0,1,704,1564,1,0,1,1,3,0,0,0,7,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,7,2009,0,1,0,1,0,174500
1149,50,0,1,2442.43523066207,5700,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,7,7,1926,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,572,572,0,0,1,0,1,0,1,539,1111,1,0,1,0,2,0,0,1,5,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,8,2008,0,1,0,1,0,116900
1150,70,0,1,50,9000,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7,9,1920,1988,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,624,1,26,650,1,0,0,0,1,0,1,650,1482,1,0,1,0,3,0,0,1,7,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,7,2009,0,1,0,1,0,143000
1151,20,1,0,57,8280,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,5,1950,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,932,932,1,0,0,0,1,1,0,0,932,1,0,1,0,2,0,1,0,4,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,11,2007,0,1,0,1,0,124000
1152,20,1,0,134,17755,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5,4,1959,1959,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,132,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,176,1,1290,1466,0,0,1,0,1,0,1,0,1466,1,0,1,1,3,0,0,0,6,1,2,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,11,2006,0,1,0,1,0,149900
1153,20,1,0,90,14115,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,7,1956,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,296,0,230,1073,1,0,0,0,1,0,1,0,1811,1,0,1,0,2,1,0,0,6,1,1,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,7,2006,0,1,1,0,0,230000
1154,30,0,1,2493.99714428718,5890,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,8,1930,2007,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,538,1,278,816,1,0,0,0,1,0,1,0,816,1,0,1,0,2,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,6,2008,0,1,0,1,0,120500
1155,60,1,0,5696.33599964543,13700,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,7,6,1965,1988,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,288,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,454,1,410,864,0,0,1,0,1,0,1,918,1820,1,0,1,2,4,0,1,0,8,1,2,1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,60,5,2008,0,1,0,1,0,201800
1156,20,1,0,90,10768,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,8,1976,2004,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1157,1,280,1437,0,0,1,0,1,0,1,0,1437,0,1,2,0,3,0,1,0,6,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,7,2007,0,1,0,1,0,218000
1157,80,1,0,85,9350,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,8,1965,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,633,1,586,1219,0,1,0,0,1,0,1,0,1265,1,0,2,0,3,0,1,0,6,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,10,2008,0,1,0,1,0,179900
1158,120,1,0,34,5001,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7,5,2007,2008,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,166,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,904,1,410,1314,1,0,0,0,1,0,1,0,1314,0,1,2,0,2,0,1,0,6,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,172,7,2009,0,1,0,1,0,230000
1159,20,1,0,92,11932,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,8,5,2007,2008,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,186,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1580,1580,1,0,0,0,1,0,1,0,1580,1,0,2,0,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,1,0,3,0,1,0,1,0,1,0,6,2008,0,0,0,0,1,235128
1160,60,1,0,76,9120,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,6,1974,1974,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,270,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,442,1,459,901,0,0,1,0,1,0,1,933,1876,1,0,2,1,4,0,1,0,8,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,7,2008,0,1,0,1,0,185000
1161,160,1,0,24,2280,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,5,1978,1978,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,311,1,544,855,0,0,0,0,1,0,1,601,1456,1,0,2,1,3,0,0,1,7,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,26,7,2010,0,1,0,1,0,146000
1162,20,1,0,6162.56781462199,14778,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,7,1954,2006,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,72,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,728,1,568,1296,1,0,0,0,1,0,1,0,1640,0,1,1,0,3,0,1,0,7,1,1,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,108,11,2008,0,1,0,1,0,224000
1163,20,1,0,109,8724,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,5,5,1968,1968,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,492,1,402,894,0,1,0,0,1,0,1,0,894,1,0,1,0,3,0,0,1,5,1,1,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,5,2007,0,1,0,1,0,129000
1164,90,1,0,60,12900,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,4,1969,1969,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1198,1,0,1198,0,0,1,0,1,0,1,0,1258,0,0,0,2,0,0,0,1,6,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,120,1,2008,0,1,0,0,0,108959
1165,80,1,0,6603.23588331706,16157,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,7,1978,1978,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,680,0,289,1360,1,0,0,0,1,0,1,0,1432,0,1,1,1,2,0,1,0,5,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,168,6,2007,0,1,0,1,0,194000
1166,20,1,0,79,9541,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,7,5,2009,2009,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,268,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1502,1502,1,0,0,0,1,0,1,0,1502,1,0,2,0,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,9,2009,1,0,0,0,1,233170
1167,20,1,0,64,10475,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,5,2008,2008,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,72,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1694,1694,1,0,0,0,1,0,1,0,1694,1,0,2,0,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,1,0,3,0,1,0,1,0,1,160,2,2010,0,1,0,1,0,245350
1168,60,1,0,58,10852,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,6,5,2000,2000,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,786,1,173,959,1,0,0,0,1,0,1,712,1671,0,1,2,1,3,0,0,1,7,1,1,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,2,2006,0,1,0,1,0,173000
1169,70,1,0,120,13728,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,6,7,1935,1986,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,626,1,501,1127,1,0,0,0,1,0,1,872,2108,1,0,2,0,4,0,1,0,7,1,2,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,7,2008,0,1,0,1,0,235000
1170,60,1,0,118,35760,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10,5,1995,1996,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1378,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1387,1,543,1930,1,0,0,0,1,0,1,1796,3627,0,1,3,1,4,0,1,0,10,1,1,0,0,1,1,0,0,0,1,0,0,0,3,0,1,0,1,0,1,361,7,2006,0,1,0,1,0,625000
1171,80,1,0,76,9880,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,6,1977,1977,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,522,1,574,1096,0,0,1,0,1,0,1,0,1118,0,1,1,0,3,0,0,1,6,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,203,7,2008,0,1,0,1,0,171000
1172,20,1,0,76,9120,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,6,1958,1958,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,662,1,599,1261,1,0,0,0,1,0,1,0,1261,0,1,1,0,3,0,0,1,6,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,11,2008,0,1,0,1,0,163000
1173,160,0,0,35,4017,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,7,5,2006,2007,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,625,625,1,0,0,0,1,0,1,625,1250,1,0,2,1,2,0,1,0,5,1,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,1,0,3,2008,0,1,0,1,0,171900
1174,50,1,0,138,18030,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,6,1946,1994,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,152,0,977,1598,0,0,1,0,1,0,1,971,3086,1,0,3,0,3,1,0,0,12,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,122,3,2007,0,1,0,1,0,200500
1175,70,1,0,80,16560,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,8,1932,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,503,1,449,952,0,0,1,0,1,0,1,1175,2345,1,0,2,1,4,0,0,1,9,1,1,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,7,2006,0,1,0,1,0,239000
1176,50,1,0,85,10678,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,8,5,1992,2000,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,337,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,700,1,983,1683,1,0,0,0,1,0,1,743,2872,1,0,2,1,4,0,1,0,9,1,1,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,4,2007,0,1,0,1,0,285000
1177,20,1,0,37,6951,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,5,1984,1985,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,658,1,218,876,0,0,1,0,1,0,1,0,923,0,1,1,0,3,0,0,1,5,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,362,10,2008,0,1,0,1,0,119500
1178,50,0,1,1768.22431503193,3950,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,6,8,1926,2004,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,468,1,350,818,0,0,1,0,1,0,1,406,1224,1,0,1,0,3,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,12,2009,0,1,0,1,0,115000
1179,50,1,0,54,7681,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,6,1921,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,731,731,1,0,0,0,1,0,1,523,1343,1,0,1,1,3,0,0,1,7,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,192,7,2009,0,1,0,1,0,154900
1180,20,1,0,77,8335,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5,5,1954,1954,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1124,1,0,1,0,3,0,0,1,5,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,4,2006,0,1,0,1,0,93000
1181,60,1,0,4864.11734379648,11170,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,1990,1991,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1216,1,0,1216,1,0,0,0,1,0,1,1216,2514,1,0,2,1,4,0,0,1,8,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,4,2006,0,1,0,1,0,250000
1182,120,0,1,64,5587,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8,5,2008,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,186,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1480,1,120,1600,1,0,0,0,1,0,1,0,1652,0,1,2,0,2,0,1,0,5,1,1,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,162,11,2008,1,0,0,0,1,392500
1183,60,1,0,160,15623,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10,5,1996,1996,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2096,1,300,2396,1,0,0,0,1,0,1,2065,4476,0,1,3,1,4,1,0,0,10,1,2,0,0,1,1,0,0,0,1,0,0,0,3,0,1,0,1,0,1,171,7,2007,0,1,1,0,0,745000
1184,30,1,0,60,10800,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,6,1920,1950,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,821,1,299,1120,1,0,0,0,1,0,1,0,1130,0,1,1,0,2,0,0,1,5,1,1,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,229,6,2006,0,1,0,1,0,120000
1185,20,1,0,50,35133,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,4,1963,1963,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,226,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1159,1,413,1572,0,1,0,0,1,0,1,0,1572,0,1,1,1,3,0,0,1,5,1,2,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,1,0,1,0,5,2007,0,1,0,1,0,186700
1186,50,1,0,60,9738,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,5,7,1924,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,392,1,392,784,0,1,0,0,1,0,1,272,1221,0,1,1,0,4,0,0,1,7,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,3,2006,0,1,0,1,0,104900
1187,190,1,0,107,10615,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,5,1900,1970,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,440,1,538,978,0,0,1,0,1,0,1,685,1699,0,1,2,0,3,0,0,1,7,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,8,2009,0,1,1,0,0,95000
1188,20,1,0,89,12461,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,5,1994,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1456,1,168,1624,1,0,0,0,1,0,1,0,1624,0,1,2,0,2,0,1,0,5,1,1,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,0,1,0,7,2006,0,1,0,1,0,262000
1189,60,1,0,68,8935,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,2002,2002,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,95,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,831,831,1,0,0,0,1,0,1,829,1660,1,0,2,1,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,144,7,2009,0,1,0,1,0,195000
1190,60,1,0,60,7500,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,7,5,1999,1999,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,994,994,0,1,0,0,1,0,1,776,1804,1,0,2,1,3,0,1,0,7,1,1,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,140,6,2010,0,1,0,1,0,189000
1191,190,1,0,13094.7040208395,32463,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,4,1961,1975,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,149,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1159,1,90,1249,1,0,0,0,1,0,1,0,1622,0,1,1,0,3,0,0,1,7,1,1,0,0,1,0,0,0,0,1,0,0,0,4,0,1,0,1,0,1,439,3,2007,0,1,0,1,0,168000
1192,160,0,0,24,2645,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,8,5,1999,2000,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,456,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,776,776,1,0,0,0,1,0,1,677,1441,1,0,2,1,2,0,1,0,5,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,206,11,2007,0,1,0,1,0,174000
